#^
# Automatically generated edge file
#
#
# format :
# index    x1    y1    x2    y2 
#
 
   33  -7.80203e-02  -5.90272e-03  -4.69217e-02   4.48798e-02
   28  -1.06205e-01   3.83272e-03  -1.43320e-01   7.43250e-02
   31  -9.13409e-02   1.86004e-02  -7.22800e-02   5.40496e-02
   30  -9.52789e-02   1.96915e-02  -1.21241e-01   7.12225e-02
    9   2.40393e-01   2.22576e-02   2.66662e-01   2.02459e-01
   43   1.85251e-01   3.63927e-02   1.89673e-01   5.99328e-02
   41   1.56503e-01   4.28842e-02   1.60652e-01   6.72471e-02
    5   9.95710e-02   9.22294e-02   1.81799e-01   1.48499e-01
   39   1.96024e-01   9.16589e-02   1.99375e-01   1.14872e-01
    2  -2.58112e-01   1.82167e-01  -2.13477e-02   2.69288e-01
    6  -2.51047e-01   1.79228e-01  -1.25312e-01   1.42362e-01
    8  -2.16194e-01  -1.56296e-01   2.35895e-02  -2.80877e-01
   29  -1.40079e-01   7.63998e-02  -1.23610e-01   7.11798e-02
    6  -1.20594e-01   1.41114e-01   7.60217e-02   8.09201e-02
   35  -9.67543e-02  -7.00303e-02  -7.89695e-02  -7.71813e-02
   32  -6.94676e-02   5.34888e-02  -4.87497e-02   4.70692e-02
   21  -6.81210e-02   1.85599e-01   2.88822e-02   1.60504e-01
   22  -6.37084e-02   1.88541e-01   1.79795e-02   2.23279e-01
   25  -2.56817e-02   1.86620e-01   3.61087e-02   1.70187e-01
   24  -2.62404e-02   1.90644e-01   3.06098e-02   2.15561e-01
    4  -1.91983e-02   2.68184e-01   2.61444e-01   2.07798e-01
   23   1.99634e-02   2.21678e-01   2.96050e-02   2.19931e-01
   26   3.09434e-02   1.62686e-01   3.65263e-02   1.65360e-01
   38   1.51535e-01   8.43884e-02   1.96422e-01   1.16965e-01
   44   1.57324e-01   1.39643e-02   1.62734e-01   1.88016e-02
   42   1.59556e-01   4.06874e-02   1.85391e-01   6.13322e-02
   40   1.63634e-01   6.80225e-02   1.93400e-01   9.02070e-02
   44   1.65310e-01   2.13592e-02   1.82668e-01   3.61086e-02
    5   1.84157e-01   1.50175e-01   2.16902e-01   1.71846e-01
    5   2.20699e-01   1.74609e-01   2.31775e-01   1.81640e-01
    5   2.35655e-01   1.84319e-01   2.42663e-01   1.88889e-01
    5   2.46340e-01   1.91843e-01   2.61069e-01   2.00632e-01
#! 
#^
# Automatically generated edge file
#
#+       alpha 0.0  beta -50.0
#
# format :
# index    x1    y1    x2    y2 
#
 
    3  -1.30200e-01  -2.37781e-01  -1.62465e-01   1.20758e-01
    7   2.33012e-01  -2.36436e-01   2.79535e-01   7.68131e-02
   27   5.51519e-02  -8.51003e-02   5.57268e-02  -1.44081e-02
   34   8.52659e-02  -8.38666e-02   8.76485e-02  -1.43350e-02
   28   5.29700e-02  -1.29562e-02   9.70071e-03   4.72825e-02
   33   9.01762e-02  -1.32963e-02   1.35604e-01   4.89051e-02
   30   7.02313e-02   6.28425e-03   4.03491e-02   5.07447e-02
   31   7.41598e-02   6.39884e-03   1.05462e-01   5.14530e-02
    2  -1.60994e-01   1.22480e-01  -1.13727e-01   2.50180e-01
    5   2.69069e-01   1.46951e-01   2.05527e-01   2.50373e-01
   22   6.55600e-03   1.74559e-01   6.55600e-03   2.18445e-01
   26   1.26714e-01   1.74538e-01   1.25460e-01   1.79302e-01
   24   3.54876e-02   1.82943e-01   3.28365e-02   2.17325e-01
    6  -1.56227e-01   1.23539e-01   2.61436e-01   1.22840e-01
    8  -1.26580e-01  -2.40437e-01   2.20712e-01  -2.39892e-01
    4  -1.11333e-01   2.51718e-01   2.03091e-01   2.50327e-01
   21   9.22202e-03   1.72936e-01   1.23103e-01   1.72472e-01
   23   9.23558e-03   2.19693e-01   2.96158e-02   2.20215e-01
   29   1.20670e-02   4.95000e-02   3.76668e-02   5.01693e-02
   25   3.77170e-02   1.82307e-01   1.22917e-01   1.81407e-01
   35   5.64103e-02  -8.64901e-02   8.40089e-02  -8.61707e-02
   32   1.08227e-01   5.10629e-02   1.32632e-01   5.16261e-02
#! 
#^
# Automatically generated edge file
#
#+        alpha 0.0  beta -30.0
#
# format :
# index    x1    y1    x2    y2 
#
 
    3  -3.57243e-03  -2.80116e-01  -9.59742e-03  -6.91623e-02
    1  -4.08438e-02  -2.61745e-01  -7.44335e-02  -2.32132e-01
    1  -8.42175e-02  -2.23935e-01  -1.69931e-01  -1.48587e-01
    1  -1.72337e-01  -1.47135e-01  -1.84671e-01  -1.36239e-01
    7   2.41421e-01  -1.40135e-01   2.82309e-01   1.78018e-01
    0  -1.99248e-01  -1.23151e-01  -2.42159e-01   1.93988e-01
    3  -8.34035e-03  -6.80542e-02  -1.13630e-02   6.72423e-02
   27   1.40280e-01  -5.82639e-02   1.43756e-01   1.11373e-02
   12  -8.68672e-02  -5.21320e-02  -1.29572e-01   7.63511e-02
   34   1.59089e-01  -4.98207e-02   1.65187e-01   2.10922e-02
   19  -9.80303e-02  -4.73350e-02  -1.09050e-01  -1.28953e-02
   17  -1.40933e-01  -1.41728e-02  -1.37758e-01   1.32632e-03
   11  -1.52434e-01  -9.20028e-03  -1.31985e-01   7.43567e-02
   14  -1.15810e-01   8.70775e-03  -1.26078e-01   4.38777e-02
   28   1.41286e-01   1.26587e-02   1.17957e-01   5.70704e-02
   13  -1.33748e-01   1.74289e-02  -1.29235e-01   4.38948e-02
   33   1.67324e-01   2.20016e-02   1.97842e-01   9.05337e-02
   30   1.53999e-01   3.48249e-02   1.39085e-01   6.63523e-02
   31   1.57502e-01   3.46726e-02   1.80173e-01   8.61816e-02
    4  -2.39815e-01   2.01826e-01   3.31877e-02   2.68592e-01
    2  -2.35823e-01   1.97111e-01  -9.29230e-03   8.29316e-02
    1  -1.97142e-01  -1.24344e-01  -1.86245e-01  -1.34048e-01
   18  -1.34274e-01   3.73885e-03  -1.11637e-01  -1.13800e-02
   15  -1.31997e-01   1.59404e-02  -1.18166e-01   6.54513e-03
   20  -9.66688e-02  -4.83066e-02  -8.95359e-02  -5.34693e-02
   23  -5.70854e-02   2.06058e-01  -3.72692e-02   2.09969e-01
   22  -5.59246e-02   2.01910e-01   3.42658e-02   1.66909e-01
   24  -3.54413e-02   2.07720e-01   3.72383e-02   1.80372e-01
    6  -7.15786e-03   8.46602e-02   2.72805e-01   1.86151e-01
    8   1.74316e-02  -2.82050e-01   2.38978e-01  -1.41961e-01
    5   3.51906e-02   2.67499e-01   2.66752e-01   1.97250e-01
   21   3.63406e-02   1.68544e-01   1.10584e-01   1.91726e-01
   25   3.88018e-02   1.82519e-01   1.02177e-01   2.00418e-01
   26   1.03950e-01   1.98433e-01   1.10742e-01   1.96106e-01
   29   1.20248e-01   5.89648e-02   1.36512e-01   6.63414e-02
   35   1.42436e-01  -5.89965e-02   1.57055e-01  -5.11214e-02
   32   1.82810e-01   8.67192e-02   1.95049e-01   9.26500e-02
#! 
#^
# Automatically generated edge file
#
#
# format :
# index    x1    y1    x2    y2 
#
 
    8   1.20643e-01  -2.60782e-01   2.41388e-01  -7.99035e-02
    3   1.16005e-01  -2.49694e-01   1.33844e-01   8.77737e-02
    0  -1.75574e-01  -1.53306e-01  -2.20330e-01   1.74372e-01
    7   2.40715e-01  -7.78798e-02   2.68028e-01   1.57237e-01
   12   1.21891e-02  -4.84919e-02  -4.29430e-02   6.82785e-02
   19  -5.92791e-03  -4.49469e-02  -2.03279e-02  -1.30099e-02
   17  -7.08141e-02  -2.40131e-02  -6.14560e-02  -2.84653e-03
   11  -8.74815e-02  -1.79080e-02  -4.84934e-02   6.82724e-02
   27   1.98258e-01  -1.56540e-02   2.04530e-01   5.74300e-02
   14  -2.75734e-02   5.05665e-03  -4.18866e-02   3.89332e-02
   13  -5.60697e-02   1.14787e-02  -4.53378e-02   4.04777e-02
   28   2.02527e-01   5.88636e-02   1.96234e-01   9.26634e-02
   30   2.09746e-01   7.31571e-02   2.07035e-01   1.00023e-01
   31   2.12455e-01   7.34083e-02   2.26500e-01   1.27231e-01
   33   2.21613e-01   8.30279e-02   2.34072e-01   1.30601e-01
   29   1.98645e-01   9.44091e-02   2.04256e-01   1.00284e-01
    6   1.39352e-01   1.07532e-01   2.70326e-01   2.25068e-01
    4  -2.18653e-01   1.80465e-01  -1.74016e-02   2.73725e-01
    2  -2.12824e-01   1.76908e-01   1.35111e-01   1.03868e-01
    1  -1.73008e-01  -1.55532e-01   1.02030e-01  -2.61246e-01
   16  -8.58868e-02  -2.27928e-02  -7.23614e-02  -2.60538e-02
   18  -5.85906e-02  -3.39632e-03  -2.33547e-02  -1.32183e-02
   15  -5.45997e-02   9.86951e-03  -3.00929e-02   2.96962e-03
   22  -3.42750e-02   2.04250e-01   9.14469e-02   1.82570e-01
    5  -1.50881e-02   2.73007e-01   2.42476e-01   2.35744e-01
   24  -1.37809e-02   2.10297e-01   7.93074e-02   1.94682e-01
   20  -4.36302e-03  -4.63756e-02   9.23287e-03  -5.09361e-02
   25   8.06363e-02   1.97068e-01   1.16873e-01   2.19185e-01
   21   9.33630e-02   1.84356e-01   1.32134e-01   2.11301e-01
   26   1.18963e-01   2.17937e-01   1.33775e-01   2.15524e-01
#! 
