#^
# Automatically generated edge file
#
# format :
# index    x1    y1    x2    y2 
#
 
   43   1.52833e-01  -7.24689e-02   1.61845e-01  -5.34597e-02
    2  -7.57034e-02  -4.45186e-02  -7.67836e-02  -1.66712e-02
   26   3.17104e-01  -4.20724e-02   3.17348e-01  -3.48064e-02
   26   3.17987e-01  -2.51367e-02   3.18632e-01   1.84434e-02
   37   1.49706e-01  -2.15006e-02   1.49415e-01   1.60056e-02
    1  -1.70583e-01  -1.66470e-02  -1.72068e-01   2.20757e-02
   25   2.33304e-01  -1.54511e-02   2.33304e-01   2.08605e-02
    0  -2.56634e-01  -1.30146e-02  -2.60007e-01   4.26293e-02
   44   1.59916e-01   3.89449e-03   1.60013e-01   1.72233e-02
    2  -7.75405e-02   1.23902e-02  -7.86772e-02   4.26547e-02
   14   2.76674e-01   5.11214e-02   2.76733e-01   7.53340e-02
   13   1.09395e-01   8.50110e-02   1.09395e-01   1.29795e-01
   14   2.76084e-01   8.50013e-02   2.76253e-01   1.10428e-01
   13   1.09538e-01   1.39483e-01   1.07652e-01   1.83039e-01
   14   2.77871e-01   1.41898e-01   2.77614e-01   1.92607e-01
    5  -2.50275e-01  -1.89334e-02  -1.74790e-01  -2.26832e-02
    4  -2.48862e-01   2.67345e-02  -1.82875e-01   2.51997e-02
    3  -2.48865e-01   3.54723e-02  -1.82863e-01   3.40961e-02
    6  -2.46170e-01  -8.36964e-02  -1.72137e-01  -8.95426e-02
    7  -2.43565e-01  -1.46753e-01  -1.69449e-01  -1.54836e-01
   10  -1.63921e-01  -2.11787e-02  -8.30639e-02   6.39031e-03
    8  -1.62612e-01   3.58209e-02  -8.73105e-02   5.42369e-02
   11  -1.61156e-01  -8.84218e-02  -8.18679e-02  -5.17277e-02
    9  -1.61392e-01   2.72029e-02  -8.85401e-02   4.61213e-02
   12  -1.55672e-01  -1.52670e-01  -7.78597e-02  -1.07376e-01
   42   8.11196e-02  -7.35340e-02   1.04005e-01  -7.45483e-02
   40   8.11089e-02  -3.36130e-02   1.37672e-01  -3.53911e-02
   38   8.11318e-02   1.80149e-02   1.39048e-01   1.67355e-02
   41   8.24638e-02  -4.01769e-02   1.37681e-01  -4.20107e-02
   39   8.24557e-02   1.10067e-02   1.39024e-01   9.95853e-03
   42   1.06693e-01  -7.50204e-02   1.43123e-01  -7.63929e-02
   19   1.14827e-01   8.09127e-02   2.71048e-01   8.06016e-02
   18   1.14778e-01   1.34414e-01   2.72326e-01   1.36722e-01
   16   1.18818e-01   1.78497e-01   2.64285e-01   1.81999e-01
   17   1.20204e-01   1.71660e-01   2.64276e-01   1.74902e-01
   20   1.65965e-01   2.66498e-02   2.27907e-01   2.60918e-02
   31   2.38724e-01  -8.04017e-02   3.11405e-01  -8.24497e-02
   30   2.40005e-01  -2.84858e-02   3.11467e-01  -2.96768e-02
   28   2.49461e-01   1.51233e-02   3.04684e-01   1.45483e-02
   29   2.50808e-01   8.09575e-03   3.04684e-01   7.50145e-03
#! 
